loc_id,ensembl,width
LOC106599903,ENSSSAG00000109505,122127
LOC106599909,ENSSSAG00000001991,7960
LOC106599911,ENSSSAG00000002002,3474
LOC106599920,ENSSSAG00000070763,401
LOC106599922,ENSSSAG00000122154,6376
LOC106599929,ENSSSAG00000041019,3787
LOC106599932,ENSSSAG00000088190,8996
LOC106599936,ENSSSAG00000080711,3284
LOC106599937,ENSSSAG00000042058,19654
LOC106599945,ENSSSAG00000063942,840
LOC106599954,ENSSSAG00000056279,2254
LOC106599956,ENSSSAG00000096534,6368
LOC106599958,ENSSSAG00000067532,30122
LOC106599971,ENSSSAG00000081329,74704
LOC106599977,ENSSSAG00000081319,9525
LOC106599979,ENSSSAG00000085746,2728
LOC106599981,ENSSSAG00000081313,72011
LOC106599982,ENSSSAG00000093405,9712
LOC106599985,ENSSSAG00000080501,34910
LOC106599988,ENSSSAG00000081251,4422
LOC106599990,ENSSSAG00000081250,59742
LOC106599992,ENSSSAG00000081249,28073
LOC106599995,ENSSSAG00000081195,12136
LOC106599996,ENSSSAG00000081096,40300
LOC106600003,ENSSSAG00000120967,8686
LOC106600004,ENSSSAG00000080968,94869
LOC106600007,ENSSSAG00000080898,4794
LOC106600009,ENSSSAG00000080848,32047
LOC106600017,ENSSSAG00000080761,12823
LOC106600020,ENSSSAG00000080730,24548
LOC106600021,ENSSSAG00000087568,1623
LOC106600026,ENSSSAG00000080721,16887
LOC106600027,ENSSSAG00000079575,71180
LOC106600034,ENSSSAG00000073452,7591
LOC106600035,ENSSSAG00000106355,24298
LOC106600038,ENSSSAG00000074037,95661
LOC106600049,ENSSSAG00000095634,3901
LOC106600051,ENSSSAG00000073246,41885
LOC106600054,ENSSSAG00000109931,26186
LOC106600055,ENSSSAG00000056503,1013
LOC106600058,ENSSSAG00000092058,2519
LOC106600060,ENSSSAG00000073061,5293
LOC106600066,ENSSSAG00000071527,9008
LOC106600069,ENSSSAG00000067281,11870
LOC106600074,ENSSSAG00000067171,4006
LOC106600076,ENSSSAG00000098169,14745
LOC106600078,ENSSSAG00000109857,2578
LOC106600083,ENSSSAG00000086023,1479
LOC106600084,ENSSSAG00000066104,19899
LOC106600087,ENSSSAG00000065089,27682
LOC106600095,ENSSSAG00000064930,11112
LOC106600100,ENSSSAG00000099576,10795
LOC106600113,ENSSSAG00000118064,951
LOC106600115,ENSSSAG00000008263,2785
LOC106600142,ENSSSAG00000051350,2034
LOC106600145,ENSSSAG00000048232,31647
LOC106600149,ENSSSAG00000042360,15956
LOC106600156,ENSSSAG00000110036,16523
LOC106600167,ENSSSAG00000096534,7372
LOC106600169,ENSSSAG00000102393,8304
LOC106600181,ENSSSAG00000041909,7657
LOC106600184,ENSSSAG00000041902,4752
LOC106600186,ENSSSAG00000041897,3310
LOC106600191,ENSSSAG00000099126,5503
LOC106600202,ENSSSAG00000110838,23000
LOC106600203,ENSSSAG00000092829,1280
LOC106600207,ENSSSAG00000041857,15603
LOC106600212,ENSSSAG00000118192,1753
LOC106600218,ENSSSAG00000039471,38923
LOC106600234,ENSSSAG00000037707,50134
LOC106600236,ENSSSAG00000037434,123163
LOC106600247,ENSSSAG00000110432,2576
LOC106600264,ENSSSAG00000114112,60284
LOC106600268,ENSSSAG00000009959,838
LOC106600269,ENSSSAG00000067787,10307
LOC106600278,ENSSSAG00000120516,37714
LOC106600282,ENSSSAG00000097512,2952
LOC106600285,ENSSSAG00000084146,3267
LOC106600299,ENSSSAG00000067750,6058
LOC106600302,ENSSSAG00000067742,4115
LOC106600306,ENSSSAG00000040331,1756
LOC106600318,ENSSSAG00000045065,983
LOC106600321,ENSSSAG00000075746,2933
LOC106600322,ENSSSAG00000064114,3671
LOC106600323,ENSSSAG00000064114,5608
LOC106600325,ENSSSAG00000012028,8974
LOC106600326,ENSSSAG00000064036,18880
LOC106600329,ENSSSAG00000064036,19679
LOC106600343,ENSSSAG00000064036,3789
LOC106600345,ENSSSAG00000064008,22229
LOC106600349,ENSSSAG00000063976,34794
LOC106600370,ENSSSAG00000063950,39623
LOC106600378,ENSSSAG00000063946,17923
LOC106600382,ENSSSAG00000063942,3847
LOC106600383,ENSSSAG00000063938,7777
LOC106600384,ENSSSAG00000093738,5533
LOC106600385,ENSSSAG00000111254,5307
LOC106600386,ENSSSAG00000062605,26515
LOC106600387,ENSSSAG00000056516,13602
LOC106600388,ENSSSAG00000056448,10951
LOC106600389,ENSSSAG00000056448,10060
LOC106600390,ENSSSAG00000056437,2826
LOC106600391,ENSSSAG00000056448,5533
LOC106600392,ENSSSAG00000056412,8749
LOC106600393,ENSSSAG00000115347,8573
LOC106600394,ENSSSAG00000093349,29255
LOC106600396,ENSSSAG00000093349,6539
LOC106600398,ENSSSAG00000056407,4221
LOC106600399,ENSSSAG00000093349,3805
LOC106600400,ENSSSAG00000093349,2233
LOC106600401,ENSSSAG00000093349,1323
LOC106600402,ENSSSAG00000056405,10361
LOC106600403,ENSSSAG00000056394,19489
LOC106600404,ENSSSAG00000056390,1731
LOC106600405,ENSSSAG00000056385,5930
LOC106600407,ENSSSAG00000056369,2961
LOC106600409,ENSSSAG00000118110,10156
LOC106600410,ENSSSAG00000074152,19596
LOC106600411,ENSSSAG00000074152,1888
LOC106600413,ENSSSAG00000056295,9109
LOC106600414,ENSSSAG00000044653,7862
LOC106600415,ENSSSAG00000044398,21652
LOC106600418,ENSSSAG00000114826,22117
LOC106600419,ENSSSAG00000043659,18817
LOC106600420,ENSSSAG00000093107,3651
LOC106600422,ENSSSAG00000083946,2799
LOC106600424,ENSSSAG00000041455,16713
LOC106600425,ENSSSAG00000070317,43936
LOC106600426,ENSSSAG00000003786,53616
LOC106600427,ENSSSAG00000098085,31607
LOC106600428,ENSSSAG00000117479,8662
LOC106600430,ENSSSAG00000001660,19259
LOC106600431,ENSSSAG00000001580,83007
LOC106600432,ENSSSAG00000000928,67744
LOC106600434,ENSSSAG00000063083,13526
LOC106600435,ENSSSAG00000000221,2771
LOC106600438,ENSSSAG00000103957,162005
LOC106600441,ENSSSAG00000081195,19121
LOC106600442,ENSSSAG00000080675,12353
LOC106600443,ENSSSAG00000100489,1452
LOC106600445,ENSSSAG00000116694,16054
LOC106600446,ENSSSAG00000051405,1445
LOC106600447,ENSSSAG00000051405,1145
LOC106600449,ENSSSAG00000071634,1354
LOC106600451,ENSSSAG00000064913,1571
LOC106600453,ENSSSAG00000067805,2029
LOC106600458,ENSSSAG00000090598,1136
LOC106600466,ENSSSAG00000003895,6823
LOC106600469,ENSSSAG00000040696,52649
LOC106600472,ENSSSAG00000049378,11590
LOC106600476,ENSSSAG00000115715,8946
LOC106600477,ENSSSAG00000081469,77506
LOC106600484,ENSSSAG00000081552,33374
LOC106600485,ENSSSAG00000081554,34208
LOC106600486,ENSSSAG00000100266,35084
LOC106600487,ENSSSAG00000081552,3421
LOC106600488,ENSSSAG00000081557,9553
LOC106600489,ENSSSAG00000081598,20998
LOC106600490,ENSSSAG00000081598,11945
LOC106600491,ENSSSAG00000081598,10252
LOC106600492,ENSSSAG00000081633,2149
LOC106600493,ENSSSAG00000081635,56192
LOC106600494,ENSSSAG00000007643,21658
LOC106600495,ENSSSAG00000007375,135586
LOC106600497,ENSSSAG00000008002,9828
LOC106600498,ENSSSAG00000008027,6030
LOC106600499,ENSSSAG00000008079,98441
LOC106600501,ENSSSAG00000059276,209031
LOC106600502,ENSSSAG00000008713,38293
LOC106600503,ENSSSAG00000009136,56984
LOC106600505,ENSSSAG00000103013,8307
LOC106600507,ENSSSAG00000040414,12664
LOC106600508,ENSSSAG00000040945,20687
LOC106600509,ENSSSAG00000007758,5870
LOC106600510,ENSSSAG00000041161,95580
LOC106600512,ENSSSAG00000045290,29399
LOC106600513,ENSSSAG00000046454,79342
LOC106600514,ENSSSAG00000007916,15831
LOC106600516,ENSSSAG00000049254,7865
LOC106600517,ENSSSAG00000049450,13445
LOC106600518,ENSSSAG00000096260,6870
LOC106600519,ENSSSAG00000015487,12271
LOC106600521,ENSSSAG00000115715,7459
LOC106600526,ENSSSAG00000116265,2193
LOC106600528,ENSSSAG00000110250,37545
LOC106600531,ENSSSAG00000066987,14051
LOC106600538,ENSSSAG00000000949,84508
LOC106600539,ENSSSAG00000015602,40251
LOC106600542,ENSSSAG00000000902,96209
LOC106600544,ENSSSAG00000000894,97541
LOC106600545,ENSSSAG00000119936,135730
LOC106600547,ENSSSAG00000000857,41077
LOC106600548,ENSSSAG00000000842,20860
LOC106600549,ENSSSAG00000015639,15567
LOC106600550,ENSSSAG00000104644,6112
LOC106600551,ENSSSAG00000113248,46358
LOC106600553,ENSSSAG00000000616,4703
LOC106600554,ENSSSAG00000000556,9002
LOC106600555,ENSSSAG00000000515,5088
LOC106600556,ENSSSAG00000000487,82882
LOC106600557,ENSSSAG00000000382,15563
LOC106600558,ENSSSAG00000093507,37895
LOC106600560,ENSSSAG00000093507,66041
LOC106600564,ENSSSAG00000104897,21566
LOC106600565,ENSSSAG00000094829,11183
LOC106600566,ENSSSAG00000104897,2445
LOC106600567,ENSSSAG00000067008,15030
LOC106600568,ENSSSAG00000066998,18191
LOC106600569,ENSSSAG00000066980,12357
LOC106600570,ENSSSAG00000066971,25989
LOC106600573,ENSSSAG00000109197,6483
LOC106600576,ENSSSAG00000111019,1424
LOC106600577,ENSSSAG00000066210,14082
LOC106600578,ENSSSAG00000066207,4730
LOC106600580,ENSSSAG00000066173,9844
LOC106600581,ENSSSAG00000040275,1281
LOC106600586,ENSSSAG00000066146,2230
LOC106600587,ENSSSAG00000066095,72272
LOC106600588,ENSSSAG00000066077,54326
LOC106600589,ENSSSAG00000094934,91829
LOC106600590,ENSSSAG00000094934,3839
LOC106600591,ENSSSAG00000104111,3080
LOC106600593,ENSSSAG00000065332,16480
LOC106600595,ENSSSAG00000040444,5632
LOC106600597,ENSSSAG00000092571,2105
LOC106600599,ENSSSAG00000058578,34186
LOC106600600,ENSSSAG00000058578,305
LOC106600601,ENSSSAG00000049771,138859
LOC106600602,ENSSSAG00000040538,38085
LOC106600603,ENSSSAG00000049771,4736
LOC106600604,ENSSSAG00000049587,95568
LOC106600606,ENSSSAG00000000929,4769
LOC106600607,ENSSSAG00000000888,6968
LOC106600608,ENSSSAG00000000869,681
LOC106600612,ENSSSAG00000040538,2120
LOC106600617,ENSSSAG00000001276,44159
LOC106600618,ENSSSAG00000001295,27353
LOC106600622,ENSSSAG00000000963,199405
LOC106600623,ENSSSAG00000001021,60497
LOC106600624,ENSSSAG00000000097,6882
LOC106600626,ENSSSAG00000001027,3202
LOC106600628,ENSSSAG00000001047,46627
LOC106600629,ENSSSAG00000001060,30761
LOC106600630,ENSSSAG00000001095,28356
LOC106600631,ENSSSAG00000001095,768
LOC106600632,ENSSSAG00000001226,1982
LOC106600633,ENSSSAG00000098477,56612
LOC106600634,ENSSSAG00000100623,145046
LOC106600637,ENSSSAG00000001285,4575
LOC106600639,ENSSSAG00000001295,7561
LOC106600640,ENSSSAG00000001311,50211
LOC106600641,ENSSSAG00000001324,10280
LOC106600648,ENSSSAG00000096719,55090
LOC106600654,ENSSSAG00000109314,4562
LOC106600657,ENSSSAG00000008263,2713
LOC106600659,ENSSSAG00000001986,416109
LOC106600662,ENSSSAG00000000286,1381
LOC106600664,ENSSSAG00000103476,4850
LOC106600666,ENSSSAG00000119729,14945
LOC106600670,ENSSSAG00000001964,59050
LOC106600671,ENSSSAG00000001933,7329
LOC106600673,ENSSSAG00000002078,7085
LOC106600674,ENSSSAG00000102967,23949
LOC106600678,ENSSSAG00000002113,688
LOC106600680,ENSSSAG00000002099,6
LOC106600683,ENSSSAG00000090551,12991
LOC106600689,ENSSSAG00000121130,53754
LOC106600690,ENSSSAG00000000406,83684
LOC106600692,ENSSSAG00000000534,12466
LOC106600695,ENSSSAG00000098374,18316
LOC106600699,ENSSSAG00000001367,86815
LOC106600701,ENSSSAG00000110590,6394
LOC106600702,ENSSSAG00000104291,7724
LOC106600703,ENSSSAG00000001599,22938
LOC106600706,ENSSSAG00000001599,16015
LOC106600707,ENSSSAG00000051724,4207
LOC106600708,ENSSSAG00000001686,6482
LOC106600709,ENSSSAG00000001624,15893
LOC106600714,ENSSSAG00000001801,12809
LOC106600715,ENSSSAG00000089935,7339
LOC106600718,ENSSSAG00000001724,5444
LOC106600720,ENSSSAG00000001787,21757
LOC106600721,ENSSSAG00000001665,7481
LOC106600722,ENSSSAG00000072405,17074
LOC106600726,ENSSSAG00000108520,5808
LOC106600727,ENSSSAG00000001707,5858
LOC106600729,ENSSSAG00000001510,2184
LOC106600731,ENSSSAG00000051763,3980
LOC106600732,ENSSSAG00000001599,2086
LOC106600735,ENSSSAG00000086169,4504
LOC106600741,ENSSSAG00000002114,1253
LOC106600747,ENSSSAG00000106667,3457
LOC106600748,ENSSSAG00000002708,1491
LOC106600752,ENSSSAG00000104952,19180
LOC106600753,ENSSSAG00000104952,13654
LOC106600755,ENSSSAG00000003784,36171
LOC106600756,ENSSSAG00000008093,8282
LOC106600760,ENSSSAG00000008116,88510
LOC106600762,ENSSSAG00000010774,2896
LOC106600763,ENSSSAG00000010802,2072
LOC106600764,ENSSSAG00000010774,1997
LOC106600765,ENSSSAG00000010802,1770
LOC106600766,ENSSSAG00000010774,1996
LOC106600767,ENSSSAG00000010802,2072
LOC106600769,ENSSSAG00000010774,964
LOC106600770,ENSSSAG00000010774,10450
LOC106600771,ENSSSAG00000001993,20920
LOC106600772,ENSSSAG00000094956,30446
LOC106600775,ENSSSAG00000000534,3040
LOC106600777,ENSSSAG00000002550,3934
LOC106600778,ENSSSAG00000008347,6593
LOC106600782,ENSSSAG00000092457,184144
LOC106600787,ENSSSAG00000083769,1699
LOC106600788,ENSSSAG00000043635,43349
LOC106600790,ENSSSAG00000093641,1955
LOC106600791,ENSSSAG00000068970,25176
LOC106600793,ENSSSAG00000040677,13044
LOC106600794,ENSSSAG00000040532,38081
LOC106600795,ENSSSAG00000040474,4483
LOC106600796,ENSSSAG00000040423,37431
LOC106600797,ENSSSAG00000040410,11056
LOC106600798,ENSSSAG00000117629,21100
LOC106600799,ENSSSAG00000070638,31776
LOC106600800,ENSSSAG00000111509,36581
LOC106600801,ENSSSAG00000010096,17883
LOC106600802,ENSSSAG00000072328,18684
LOC106600803,ENSSSAG00000115558,38843
LOC106600804,ENSSSAG00000115558,11234
LOC106600806,ENSSSAG00000009657,12350
LOC106600808,ENSSSAG00000009356,24042
LOC106600809,ENSSSAG00000002550,22630
LOC106600811,ENSSSAG00000009096,3490
LOC106600812,ENSSSAG00000101459,10216
LOC106600813,ENSSSAG00000009192,54182
LOC106600814,ENSSSAG00000009065,2605
LOC106600816,ENSSSAG00000008378,2547
LOC106600817,ENSSSAG00000008291,2346
LOC106600818,ENSSSAG00000008347,9585
LOC106600819,ENSSSAG00000008347,17229
LOC106600820,ENSSSAG00000008164,19462
LOC106600821,ENSSSAG00000008135,5126
LOC106600822,ENSSSAG00000003117,30196
LOC106600823,ENSSSAG00000007853,15883
LOC106600824,ENSSSAG00000007838,7527
LOC106600825,ENSSSAG00000007825,7556
LOC106600826,ENSSSAG00000063995,751
LOC106600827,ENSSSAG00000007818,4464
LOC106600828,ENSSSAG00000004886,56452
LOC106600830,ENSSSAG00000004542,7219
LOC106600832,ENSSSAG00000004524,2585
LOC106600833,ENSSSAG00000005423,7371
LOC106600834,ENSSSAG00000004507,3531
LOC106600835,ENSSSAG00000121194,5869
LOC106600836,ENSSSAG00000111200,3196
LOC106600839,ENSSSAG00000004471,4610
LOC106600841,ENSSSAG00000004277,12301
LOC106600842,ENSSSAG00000091490,22493
LOC106600844,ENSSSAG00000096429,9696
LOC106600846,ENSSSAG00000109719,10294
LOC106600847,ENSSSAG00000004103,23398
LOC106600848,ENSSSAG00000093417,1401
LOC106600849,ENSSSAG00000097020,20771
LOC106600850,ENSSSAG00000003916,7999
LOC106600851,ENSSSAG00000089054,15058
LOC106600852,ENSSSAG00000003820,21673
LOC106600853,ENSSSAG00000006759,73356
LOC106600854,ENSSSAG00000115730,6054
LOC106600855,ENSSSAG00000055321,19529
LOC106600856,ENSSSAG00000087633,17261
LOC106600857,ENSSSAG00000002087,1044
LOC106600858,ENSSSAG00000087633,18597
LOC106600859,ENSSSAG00000055321,172092
LOC106600860,ENSSSAG00000115489,25623
LOC106600861,ENSSSAG00000114204,2233
LOC106600863,ENSSSAG00000055161,37846
LOC106600865,ENSSSAG00000088069,3685
LOC106600866,ENSSSAG00000118450,1848
LOC106600868,ENSSSAG00000051134,37320
LOC106600871,ENSSSAG00000050847,83088
LOC106600872,ENSSSAG00000050874,38543
LOC106600876,ENSSSAG00000050718,182928
LOC106600879,ENSSSAG00000097289,23045
LOC106600880,ENSSSAG00000088899,25115
LOC106600883,ENSSSAG00000050408,5228
LOC106600884,ENSSSAG00000050388,1796
LOC106600885,ENSSSAG00000084242,1366
LOC106600886,ENSSSAG00000111814,5026
LOC106600888,ENSSSAG00000050223,35168
LOC106600890,ENSSSAG00000050252,14191
LOC106600891,ENSSSAG00000097685,5035
LOC106600892,ENSSSAG00000048519,18050
LOC106600893,ENSSSAG00000048519,10576
LOC106600895,ENSSSAG00000048519,2278
LOC106600896,ENSSSAG00000048437,12331
LOC106600899,ENSSSAG00000048379,3886
LOC106600900,ENSSSAG00000109729,7847
LOC106600901,ENSSSAG00000048179,17391
LOC106600902,ENSSSAG00000109359,28804
LOC106600903,ENSSSAG00000047612,797
LOC106600904,ENSSSAG00000048237,14113
LOC106600905,ENSSSAG00000048283,12903
LOC106600908,ENSSSAG00000048179,7831
LOC106600909,ENSSSAG00000046913,27065
LOC106600910,ENSSSAG00000112991,3285
LOC106600912,ENSSSAG00000112991,7074
LOC106600913,ENSSSAG00000093202,47130
LOC106600914,ENSSSAG00000043533,24701
LOC106600916,ENSSSAG00000043533,2682
LOC106600917,ENSSSAG00000110530,12978
LOC106600921,ENSSSAG00000043262,3889
LOC106600922,ENSSSAG00000117411,52355
LOC106600925,ENSSSAG00000117411,1974
LOC106600927,ENSSSAG00000106818,2138
LOC106600932,ENSSSAG00000113207,2545
LOC106600933,ENSSSAG00000062926,3952
LOC106600935,ENSSSAG00000107946,14783
LOC106600936,ENSSSAG00000062915,4949
LOC106600937,ENSSSAG00000084100,20419
LOC106600938,ENSSSAG00000121832,5939
LOC106600941,ENSSSAG00000057340,19657
LOC106600943,ENSSSAG00000009307,35548
LOC106600951,ENSSSAG00000010802,2068
LOC106600952,ENSSSAG00000008263,2076
LOC106600954,ENSSSAG00000008263,2071
LOC106600955,ENSSSAG00000008351,1867
LOC106600957,ENSSSAG00000008263,1202
LOC106600960,ENSSSAG00000055309,970
LOC106600962,ENSSSAG00000113895,1403
LOC106600963,ENSSSAG00000121777,3958
LOC106600964,ENSSSAG00000055115,1577
LOC106600965,ENSSSAG00000093352,986
LOC106600966,ENSSSAG00000120909,2150
LOC106600967,ENSSSAG00000121867,1898
LOC106600969,ENSSSAG00000119937,1960
LOC106600973,ENSSSAG00000050491,12819
LOC106600976,ENSSSAG00000085080,5856
LOC106600977,ENSSSAG00000022875,9267
LOC106600979,ENSSSAG00000001733,1549
LOC106600980,ENSSSAG00000121862,1194
LOC106600981,ENSSSAG00000120873,46475
LOC106600984,ENSSSAG00000067955,4149
LOC106600985,ENSSSAG00000094463,35578
LOC106600986,ENSSSAG00000067926,2731
LOC106600987,ENSSSAG00000044232,5572
LOC106600988,ENSSSAG00000044232,349
LOC106600990,ENSSSAG00000044273,16333
LOC106600992,ENSSSAG00000000307,5740
LOC106600993,ENSSSAG00000097349,37865
LOC106600994,ENSSSAG00000120381,33365
LOC106600995,ENSSSAG00000000711,45198
LOC106600998,ENSSSAG00000001418,16245
LOC106600999,ENSSSAG00000001648,330
LOC106601000,ENSSSAG00000082793,2539
LOC106601001,ENSSSAG00000001733,15402
LOC106601002,ENSSSAG00000001868,32193
LOC106601003,ENSSSAG00000001868,4968
LOC106601004,ENSSSAG00000065866,5429
LOC106601005,ENSSSAG00000001885,17942
LOC106601006,ENSSSAG00000001966,18313
LOC106601007,ENSSSAG00000112517,33753
LOC106601008,ENSSSAG00000002195,4317
LOC106601009,ENSSSAG00000044241,8408
LOC106601010,ENSSSAG00000002386,10389
LOC106601011,ENSSSAG00000002438,5291
LOC106601012,ENSSSAG00000110455,5604
LOC106601013,ENSSSAG00000110455,2867
LOC106601014,ENSSSAG00000110455,4225
LOC106601015,ENSSSAG00000002610,27217
LOC106601017,ENSSSAG00000065859,15447
LOC106601018,ENSSSAG00000002763,3422
LOC106601020,ENSSSAG00000003108,204055
LOC106601021,ENSSSAG00000003108,1254
LOC106601022,ENSSSAG00000003377,18567
LOC106601023,ENSSSAG00000003434,29009
LOC106601024,ENSSSAG00000003548,79828
LOC106601025,ENSSSAG00000003657,27004
LOC106601027,ENSSSAG00000065785,45522
LOC106601028,ENSSSAG00000003721,22916
LOC106601030,ENSSSAG00000104290,2057
LOC106601031,ENSSSAG00000003944,4579
LOC106601032,ENSSSAG00000121862,27878
LOC106601034,ENSSSAG00000121862,4937
LOC106601035,ENSSSAG00000121862,3099
LOC106601036,ENSSSAG00000121862,31722
LOC106601037,ENSSSAG00000121862,8329
LOC106601038,ENSSSAG00000121862,28002
LOC106601040,ENSSSAG00000112651,1791
LOC106601042,ENSSSAG00000004038,1110
LOC106601043,ENSSSAG00000089126,6538
LOC106601045,ENSSSAG00000004144,19063
LOC106601046,ENSSSAG00000113296,17205
LOC106601050,ENSSSAG00000093862,736
LOC106601051,ENSSSAG00000082970,555
LOC106601052,ENSSSAG00000114797,1543
LOC106601053,ENSSSAG00000097402,18125
LOC106601055,ENSSSAG00000056269,21086
LOC106601056,ENSSSAG00000004957,32889
LOC106601057,ENSSSAG00000066539,7723
LOC106601059,ENSSSAG00000065513,45159
LOC106601060,ENSSSAG00000065406,23106
LOC106601061,ENSSSAG00000065406,894
LOC106601062,ENSSSAG00000065785,2576
LOC106601063,ENSSSAG00000082970,1005
LOC106601064,ENSSSAG00000082970,963
LOC106601065,ENSSSAG00000082970,879
LOC106601071,ENSSSAG00000044737,935
LOC106601072,ENSSSAG00000044737,1001
LOC106601073,ENSSSAG00000095264,1059
LOC106601074,ENSSSAG00000044737,1158
LOC106601075,ENSSSAG00000099373,59443
LOC106601076,ENSSSAG00000061234,862
LOC106601077,ENSSSAG00000044737,1014
LOC106601078,ENSSSAG00000088798,954
LOC106601080,ENSSSAG00000065217,1281
LOC106601081,ENSSSAG00000065217,2248
LOC106601082,ENSSSAG00000063882,12410
LOC106601086,ENSSSAG00000061316,7213
LOC106601087,ENSSSAG00000061233,5887
LOC106601088,ENSSSAG00000086275,12117
LOC106601089,ENSSSAG00000086275,2015
LOC106601091,ENSSSAG00000086275,4622
LOC106601092,ENSSSAG00000086275,1406
LOC106601093,ENSSSAG00000061058,53413
LOC106601094,ENSSSAG00000118252,29851
LOC106601095,ENSSSAG00000114797,2694
LOC106601098,ENSSSAG00000059518,12242
LOC106601099,ENSSSAG00000041494,67974
LOC106601100,ENSSSAG00000114707,10299
LOC106601101,ENSSSAG00000041047,13120
LOC106601102,ENSSSAG00000041003,23169
LOC106601103,ENSSSAG00000099179,6579
LOC106601105,ENSSSAG00000040903,21212
LOC106601106,ENSSSAG00000064144,56813
LOC106601107,ENSSSAG00000092849,95635
LOC106601108,ENSSSAG00000104983,5186
LOC106601109,ENSSSAG00000118463,3726
LOC106601110,ENSSSAG00000104983,4125
LOC106601111,ENSSSAG00000107176,3446
LOC106601112,ENSSSAG00000114813,9825
LOC106601113,ENSSSAG00000055713,3675
LOC106601114,ENSSSAG00000037227,41920
LOC106601115,ENSSSAG00000097864,5632
LOC106601116,ENSSSAG00000043488,4510
LOC106601117,ENSSSAG00000120977,4057
LOC106601119,ENSSSAG00000064105,2622
LOC106601120,ENSSSAG00000087498,10831
LOC106601122,ENSSSAG00000109584,5890
LOC106601123,ENSSSAG00000034005,15105
LOC106601126,ENSSSAG00000106064,4682
LOC106601127,ENSSSAG00000106064,3224
LOC106601128,ENSSSAG00000023468,37702
LOC106601130,ENSSSAG00000121453,7288
LOC106601131,ENSSSAG00000022591,7652
LOC106601132,ENSSSAG00000022054,11629
LOC106601133,ENSSSAG00000002296,44384
LOC106601134,ENSSSAG00000064093,30939
LOC106601135,ENSSSAG00000005436,17773
LOC106601136,ENSSSAG00000005151,10678
LOC106601137,ENSSSAG00000002296,6237
LOC106601138,ENSSSAG00000005139,14101
LOC106601139,ENSSSAG00000005123,15976
LOC106601140,ENSSSAG00000005108,53011
LOC106601141,ENSSSAG00000061402,31183
LOC106601142,ENSSSAG00000045980,1512
